Date,Open,High,Low,Close
24-January-2011,3888.37,3910.60,3869.25,3896.19,
25-January-2011,3903.15,3925.12,3876.55,3884.90,
27-January-2011,3892.88,3892.88,3819.24,3825.53,
28-January-2011,3828.65,3859.18,3757.84,3791.04,
31-January-2011,3757.30,3757.30,3694.34,3733.58,
1-February-2011,3749.88,3756.85,3663.02,3685.95,
2-February-2011,3703.58,3772.68,3703.58,3726.26,
3-February-2011,3719.16,3790.24,3719.16,3775.96,
4-February-2011,3770.65,3780.67,3676.37,3689.99,
7-February-2011,3723.02,3733.17,3680.99,3693.58,
8-February-2011,3704.95,3725.08,3673.67,3681.18,
9-February-2011,3660.55,3678.50,3620.27,3652.15,
10-February-2011,3650.39,3650.39,3575.76,3596.07,
11-February-2011,3595.82,3600.13,3535.03,3593.11,
14-February-2011,3626.01,3674.54,3597.97,3667.23,
15-February-2011,3668.17,3675.35,3625.99,3658.63,
16-February-2011,3660.07,3676.33,3641.73,3666.54,
17-February-2011,3676.58,3700.44,3669.58,3693.61,
18-February-2011,3703.12,3719.12,3638.53,3647.97,
21-February-2011,3648.42,3728.95,3627.65,3724.80,
22-February-2011,3699.72,3732.42,3673.38,3703.70,
23-February-2011,3672.16,3697.91,3651.73,3656.72,
24-February-2011,3635.30,3645.59,3576.90,3588.88,
25-February-2011,3595.27,3595.27,3532.25,3571.27,
28-February-2011,3581.05,3681.60,3557.85,3572.85,
1-March-2011,3593.27,3662.83,3566.26,3657.16,
3-March-2011,3625.84,3653.28,3598.49,3633.10,
4-March-2011,3654.80,3680.30,3632.98,3639.06,
7-March-2011,3615.00,3632.24,3580.75,3604.57,
8-March-2011,3605.07,3687.45,3600.70,3675.77,
9-March-2011,3682.49,3700.19,3649.07,3676.68,
10-March-2011,3674.38,3674.38,3636.00,3656.65,
11-March-2011,3639.32,3645.78,3585.88,3597.61,
14-March-2011,3589.37,3646.38,3577.34,3642.93,
15-March-2011,3596.12,3604.95,3546.33,3576.96,
16-March-2011,3579.50,3631.10,3579.50,3612.87,
17-March-2011,3581.97,3594.66,3563.55,3571.19,
18-March-2011,3574.19,3588.06,3527.16,3530.74,
21-March-2011,3543.29,3546.64,3501.40,3508.39,
22-March-2011,3520.15,3541.61,3516.13,3534.06,
23-March-2011,3526.84,3571.37,3523.83,3568.82,
24-March-2011,3579.15,3607.11,3577.18,3603.39,
25-March-2011,3630.89,3738.91,3630.89,3729.29,
28-March-2011,3722.35,3744.38,3696.38,3737.46,
29-March-2011,3733.78,3808.09,3733.78,3787.86,
30-March-2011,3795.32,3825.21,3787.97,3802.03,
31-March-2011,3806.86,3871.27,3803.59,3856.15,
1-April-2011,3849.73,3868.41,3830.78,3844.34,
4-April-2011,3850.00,3919.93,3850.00,3915.18,
5-April-2011,3914.24,3948.50,3882.48,3941.88,
6-April-2011,3942.78,3957.98,3897.56,3908.86,
7-April-2011,3900.33,3900.33,3872.40,3892.26,
8-April-2011,3893.53,3910.10,3857.54,3871.01,
11-April-2011,3863.52,3887.75,3844.07,3863.69,
13-April-2011,3849.56,3947.59,3824.88,3939.50,
15-April-2011,3934.92,3938.52,3743.11,3751.26,
18-April-2011,3712.68,3766.70,3659.01,3664.14,
19-April-2011,3671.11,3701.29,3649.93,3692.20,
20-April-2011,3729.32,3768.08,3723.21,3764.06,
21-April-2011,3783.69,3796.33,3731.38,3741.80,
25-April-2011,3744.20,3773.10,3737.48,3762.22,
26-April-2011,3759.46,3778.48,3734.88,3764.44,
27-April-2011,3764.02,3779.40,3756.85,3762.88,
28-April-2011,3764.08,3766.61,3721.76,3728.06,
29-April-2011,3728.05,3738.09,3693.92,3708.28,
2-May-2011,3721.14,3740.83,3706.75,3717.45,
3-May-2011,3713.43,3726.50,3656.20,3666.15,
4-May-2011,3668.00,3668.00,3600.11,3624.82,
5-May-2011,3611.96,3623.61,3562.93,3568.97,
6-May-2011,3584.45,3626.69,3568.15,3611.02,
9-May-2011,3631.58,3634.29,3589.94,3628.67,
10-May-2011,3634.38,3663.65,3609.24,3623.04,
11-May-2011,3632.21,3655.90,3632.21,3645.51,
12-May-2011,3630.42,3644.13,3606.33,3609.40,
13-May-2011,3615.11,3660.42,3601.91,3629.23,
16-May-2011,3628.10,3630.72,3606.62,3610.23,
17-May-2011,3611.85,3641.83,3603.83,3612.76,
18-May-2011,3618.84,3645.82,3595.53,3616.97,
19-May-2011,3627.54,3637.91,3610.51,3615.25,
20-May-2011,3621.27,3651.08,3612.04,3640.52,
23-May-2011,3627.84,3628.92,3596.32,3605.05,
24-May-2011,3607.33,3623.14,3597.90,3608.92,
25-May-2011,3588.68,3588.68,3541.77,3565.65,
26-May-2011,3571.08,3582.96,3544.55,3561.34,
27-May-2011,3567.93,3599.29,3564.85,3594.48,
30-May-2011,3605.36,3609.78,3579.15,3601.71,
31-May-2011,3606.63,3646.16,3606.63,3623.82,
1-June-2011,3627.92,3667.16,3627.92,3662.07,
2-June-2011,3629.82,3653.35,3624.50,3638.96,
3-June-2011,3651.98,3675.37,3629.85,3633.83,
6-June-2011,3631.41,3662.72,3612.82,3657.49,
7-June-2011,3647.66,3700.72,3647.66,3692.15,
8-June-2011,3687.00,3691.97,3670.99,3682.52,
9-June-2011,3681.98,3689.46,3671.51,3677.66,
10-June-2011,3681.73,3688.42,3660.87,3669.80,
13-June-2011,3667.50,3683.19,3650.67,3675.40,
14-June-2011,3676.47,3695.28,3676.47,3688.74,
15-June-2011,3682.01,3682.01,3645.02,3649.96,
16-June-2011,3640.07,3642.09,3591.12,3598.22,
17-June-2011,3606.94,3606.94,3544.58,3554.75,
20-June-2011,3565.52,3565.52,3407.66,3478.96,
21-June-2011,3490.66,3526.11,3482.74,3510.08,
22-June-2011,3531.13,3541.07,3486.19,3493.52,
23-June-2011,3489.58,3534.42,3479.27,3521.12,
24-June-2011,3537.57,3634.49,3537.57,3629.96,
27-June-2011,3598.43,3676.13,3598.43,3654.47,
28-June-2011,3663.91,3681.34,3634.77,3661.62,
29-June-2011,3664.46,3698.64,3664.46,3684.40,
30-June-2011,3681.82,3707.67,3667.54,3694.45,
1-July-2011,3713.77,3725.58,3689.61,3700.68,
4-July-2011,3720.36,3740.02,3706.84,3710.26,
5-July-2011,3710.88,3718.82,3687.31,3711.41,
6-July-2011,3707.39,3735.17,3700.66,3708.76,
7-July-2011,3718.10,3774.59,3716.84,3772.02,
8-July-2011,3776.22,3798.85,3732.45,3739.45,
11-July-2011,3723.33,3738.80,3669.65,3680.32,
12-July-2011,3625.03,3625.03,3568.27,3591.76,
13-July-2011,3583.69,3615.54,3583.69,3606.47,
14-July-2011,3597.18,3597.34,3564.60,3570.11,
15-July-2011,3587.93,3615.64,3563.33,3570.90,
18-July-2011,3575.10,3578.39,3545.28,3549.64,
19-July-2011,3557.24,3600.05,3553.22,3590.72,
20-July-2011,3608.84,3608.84,3553.58,3561.95,
21-July-2011,3562.73,3575.01,3542.59,3565.30,
22-July-2011,3581.51,3648.25,3580.56,3638.62,
25-July-2011,3634.12,3698.06,3634.12,3688.77,
26-July-2011,3681.43,3697.13,3646.63,3665.34,
27-July-2011,3670.71,3691.04,3658.95,3670.54,
28-July-2011,3643.36,3643.36,3608.05,3624.84,
29-July-2011,3626.26,3660.69,3605.72,3642.86,
1-August-2011,3662.71,3697.08,3654.79,3672.48,
2-August-2011,3666.67,3666.67,3601.32,3610.02,
3-August-2011,3589.76,3589.76,3543.93,3577.32,
4-August-2011,3580.11,3602.54,3543.27,3547.59,
5-August-2011,3479.69,3479.69,3353.06,3427.51,
8-August-2011,3313.27,3335.46,3257.59,3304.26,
9-August-2011,3210.24,3273.48,3167.70,3213.73,
10-August-2011,3290.17,3306.86,3239.77,3271.60,
11-August-2011,3252.64,3272.33,3229.02,3243.58,
12-August-2011,3282.06,3282.06,3154.66,3170.85,
16-August-2011,3210.03,3221.88,3181.78,3192.17,
17-August-2011,3196.73,3261.83,3185.26,3242.32,
18-August-2011,3254.69,3254.69,3133.51,3140.24,
19-August-2011,3068.53,3068.53,2982.32,3024.16,
22-August-2011,3019.80,3049.95,2993.30,3031.40,
23-August-2011,3045.66,3148.36,3031.61,3127.40,
24-August-2011,3131.34,3131.34,3084.10,3090.61,
25-August-2011,3096.50,3106.15,3034.51,3053.57,
26-August-2011,3048.06,3084.71,3010.69,3024.99,
29-August-2011,3067.49,3160.24,3067.49,3150.57,
30-August-2011,3182.20,3225.28,3158.95,3204.57,
2-September-2011,3251.28,3252.21,3156.83,3187.58,
5-September-2011,3157.95,3159.25,3119.07,3153.66,
6-September-2011,3138.86,3172.69,3090.56,3165.87,
7-September-2011,3168.28,3208.22,3160.93,3181.48,
8-September-2011,3195.92,3238.63,3191.48,3213.19,
9-September-2011,3218.87,3222.68,3142.33,3153.93,
12-September-2011,3109.15,3109.15,3045.30,3055.61,
13-September-2011,3084.98,3126.57,3052.44,3067.92,
14-September-2011,3086.10,3166.17,3074.46,3157.55,
15-September-2011,3183.56,3226.63,3129.25,3217.28,
16-September-2011,3244.89,3250.96,3187.03,3194.80,
19-September-2011,3186.37,3201.02,3164.64,3173.35,
20-September-2011,3186.97,3270.33,3186.97,3261.79,
21-September-2011,3271.81,3289.22,3242.60,3258.78,
22-September-2011,3212.22,3214.73,3106.62,3125.04,
23-September-2011,3106.65,3161.20,3095.33,3122.60,
26-September-2011,3131.43,3157.45,3078.71,3138.06,
27-September-2011,3171.24,3247.18,3171.24,3232.93,
28-September-2011,3261.22,3299.57,3221.95,3240.13,
29-September-2011,3232.18,3290.73,3223.42,3283.01,
30-September-2011,3267.60,3307.69,3247.01,3251.55,
3-October-2011,3211.65,3226.44,3186.83,3215.87,
4-October-2011,3191.83,3218.72,3146.89,3177.56,
5-October-2011,3201.77,3220.35,3165.22,3171.45,
7-October-2011,3256.61,3277.42,3177.09,3194.93,
10-October-2011,3212.93,3292.68,3194.02,3279.90,
11-October-2011,3286.29,3307.05,3221.91,3232.55,
12-October-2011,3301.04,3360.21,3301.04,3356.41,
13-October-2011,3388.09,3399.29,3352.09,3365.57,
14-October-2011,3368.83,3457.36,3367.29,3453.43,
17-October-2011,3470.42,3475.44,3421.18,3434.38,
18-October-2011,3361.21,3361.21,3318.19,3327.70,
19-October-2011,3344.70,3381.40,3340.86,3377.68,
20-October-2011,3341.89,3391.20,3331.49,3386.87,
21-October-2011,3392.38,3395.79,3348.94,3356.94,
24-October-2011,3384.02,3421.75,3384.02,3411.24,
25-October-2011,3434.80,3508.04,3431.07,3486.08,
26-October-2011,3492.22,3502.62,3478.23,3482.44,
28-October-2011,3542.59,3604.78,3508.75,3521.60,
31-October-2011,3517.16,3552.54,3514.80,3525.25,
1-November-2011,3496.06,3531.96,3481.17,3501.89,
2-November-2011,3479.13,3515.46,3479.13,3490.34,
3-November-2011,3488.80,3502.41,3454.25,3489.84,
4-November-2011,3517.90,3534.35,3482.59,3514.30,
8-November-2011,3503.71,3521.02,3495.81,3515.09,
9-November-2011,3521.24,3554.39,3510.11,3515.61,
11-November-2011,3454.65,3511.87,3453.58,3491.31,
14-November-2011,3514.40,3554.22,3513.27,3517.75,
15-November-2011,3515.44,3530.64,3480.79,3487.23,
16-November-2011,3492.33,3504.87,3445.82,3465.69,
17-November-2011,3461.06,3478.27,3424.35,3433.14,
18-November-2011,3415.56,3433.76,3392.50,3418.76,
21-November-2011,3389.14,3392.34,3319.49,3337.08,
22-November-2011,3318.51,3400.63,3313.41,3372.52,
23-November-2011,3344.45,3344.45,3248.07,3283.19,
24-November-2011,3287.36,3355.88,3240.59,3340.41,
25-November-2011,3329.12,3329.12,3277.30,3286.11,
28-November-2011,3307.51,3363.01,3307.51,3358.95,
29-November-2011,3361.54,3361.54,3299.85,3321.15,
30-November-2011,3270.43,3360.16,3270.43,3352.80,
1-December-2011,3408.13,3442.15,3370.81,3386.97,
2-December-2011,3381.89,3484.44,3374.67,3469.61,
5-December-2011,3466.82,3482.13,3448.57,3471.82,
7-December-2011,3475.28,3510.71,3461.38,3488.03,
8-December-2011,3475.54,3491.09,3428.93,3451.62,
9-December-2011,3412.64,3441.67,3391.03,3413.38,
12-December-2011,3422.64,3439.87,3380.08,3404.08,
13-December-2011,3388.58,3439.20,3388.58,3423.22,
14-December-2011,3421.67,3446.72,3406.86,3421.38,
15-December-2011,3394.28,3405.07,3336.16,3389.45,
16-December-2011,3380.64,3436.21,3341.46,3355.57,
19-December-2011,3341.63,3341.63,3285.76,3325.57,
20-December-2011,3336.23,3336.23,3271.93,3282.78,
21-December-2011,3334.57,3386.01,3297.90,3376.11,
22-December-2011,3328.10,3356.19,3283.85,3339.00,
23-December-2011,3351.85,3352.77,3311.32,3327.31,
26-December-2011,3327.35,3419.38,3327.35,3414.22,
27-December-2011,3415.84,3437.38,3377.32,3398.39,
28-December-2011,3395.76,3413.92,3378.70,3395.32,
29-December-2011,3374.81,3394.73,3353.22,3365.80,
30-December-2011,3373.09,3398.73,3363.27,3380.25,
2-January-2012,3380.83,3424.80,3373.19,3416.60,
3-January-2012,3436.90,3505.18,3436.18,3501.14,
4-January-2012,3497.35,3504.20,3461.50,3470.25,
5-January-2012,3461.36,3484.68,3449.38,3454.58,
6-January-2012,3443.99,3461.13,3404.75,3427.78,
7-January-2012,3435.58,3444.02,3429.60,3433.46,
9-January-2012,3439.34,3439.34,3405.54,3417.43,
10-January-2012,3434.95,3461.06,3434.95,3450.55,
11-January-2012,3459.81,3474.17,3399.68,3408.69,
12-January-2012,3349.43,3349.43,3251.42,3258.41,
13-January-2012,3278.90,3294.54,3253.42,3280.20,
16-January-2012,3279.89,3338.74,3274.35,3332.24,
17-January-2012,3354.59,3377.61,3350.93,3364.77,
18-January-2012,3346.78,3346.78,3297.81,3305.35,
19-January-2012,3307.57,3314.96,3281.62,3295.69,
20-January-2012,3311.96,3317.44,3287.19,3293.05,
23-January-2012,3292.01,3330.45,3292.01,3319.64,
24-January-2012,3335.36,3371.41,3327.90,3354.91,
25-January-2012,3368.12,3407.11,3366.09,3395.20,
27-January-2012,3416.79,3468.22,3416.79,3463.78,
30-January-2012,3445.90,3450.55,3404.15,3413.64,
31-January-2012,3424.32,3487.64,3424.32,3476.66,
1-February-2012,3468.91,3478.24,3433.04,3473.04,
2-February-2012,3490.13,3560.12,3480.00,3545.37,
3-February-2012,3552.41,3582.51,3549.42,3569.28,
6-February-2012,3591.85,3610.81,3573.77,3590.33,
7-February-2012,3608.97,3611.64,3542.33,3546.88,
8-February-2012,3550.77,3575.20,3540.18,3558.35,
9-February-2012,3541.27,3596.26,3510.67,3586.94,
10-February-2012,3581.67,3593.28,3548.26,3580.95,
13-February-2012,3573.15,3581.47,3547.86,3568.94,
14-February-2012,3566.15,3577.73,3553.61,3572.58,
15-February-2012,3593.75,3648.86,3593.75,3642.61,
16-February-2012,3644.39,3660.49,3630.62,3653.39,
17-February-2012,3678.34,3726.16,3663.36,3689.31,
21-February-2012,3679.39,3707.58,3655.12,3703.01,
22-February-2012,3710.05,3739.40,3671.61,3680.03,
23-February-2012,3663.62,3695.98,3651.72,3661.28,
24-February-2012,3677.83,3708.82,3664.03,3681.78,
27-February-2012,3686.71,3686.71,3597.18,3605.33,
28-February-2012,3628.22,3634.86,3594.89,3605.61,
29-February-2012,3626.11,3643.03,3593.74,3622.04,
1-March-2012,3600.15,3614.68,3570.70,3600.35,
2-March-2012,3606.45,3616.80,3576.73,3604.80,
3-March-2012,3594.68,3617.74,3594.68,3610.44,
5-March-2012,3599.36,3610.58,3568.28,3580.91,
6-March-2012,3559.44,3638.69,3553.92,3569.33,
7-March-2012,3551.88,3595.80,3551.88,3580.89,
9-March-2012,3619.46,3621.56,3592.44,3599.01,
12-March-2012,3611.02,3614.12,3555.30,3571.88,
13-March-2012,3600.69,3615.76,3590.89,3601.07,
14-March-2012,3638.96,3644.77,3574.71,3582.69,
15-March-2012,3587.64,3593.01,3555.54,3567.40,
16-March-2012,3581.47,3600.43,3540.81,3546.61,
19-March-2012,3563.92,3563.92,3472.98,3493.35,
20-March-2012,3498.45,3519.34,3484.00,3500.26,
21-March-2012,3510.47,3581.49,3507.13,3564.03,
22-March-2012,3570.31,3574.77,3503.61,3512.26,
23-March-2012,3522.24,3577.27,3520.05,3569.10,
26-March-2012,3565.56,3565.56,3508.08,3516.18,
27-March-2012,3541.54,3580.14,3532.71,3559.37,
28-March-2012,3551.77,3551.77,3510.66,3528.26,
29-March-2012,3501.37,3503.90,3471.40,3492.76,
30-March-2012,3512.15,3568.49,3506.35,3562.41,
2-April-2012,3563.05,3599.02,3561.34,3588.05,
3-April-2012,3613.58,3613.58,3581.06,3588.58,
4-April-2012,3575.54,3599.75,3569.16,3572.73,
9-April-2012,3553.38,3569.68,3527.35,3532.51,
10-April-2012,3544.71,3556.42,3484.63,3506.98,
11-April-2012,3490.99,3526.22,3478.20,3498.12,
12-April-2012,3515.54,3516.81,3466.32,3470.69,
13-April-2012,3284.11,3340.96,3223.33,3231.33,
16-April-2012,3217.81,3233.95,3182.53,3210.42,
17-April-2012,3221.87,3248.20,3205.27,3240.45,
18-April-2012,3272.97,3274.26,3237.74,3242.71,
19-April-2012,3247.24,3263.54,3243.04,3259.43,
20-April-2012,3249.63,3279.95,3220.28,3254.71,
23-April-2012,3242.40,3251.20,3146.28,3156.28,
24-April-2012,3192.52,3272.07,3143.89,3261.77,
25-April-2012,3233.56,3253.76,3215.61,3232.15,
26-April-2012,3237.43,3261.66,3228.97,3239.10,
27-April-2012,3241.47,3264.35,3233.96,3260.75,
28-April-2012,3258.68,3268.24,3252.41,3263.05,
30-April-2012,3273.56,3332.62,3273.56,3326.09,
2-May-2012,3341.89,3370.85,3339.85,3358.47,
3-May-2012,3350.57,3379.20,3350.55,3370.80,
4-May-2012,3364.90,3384.37,3324.88,3336.16,
7-May-2012,3290.26,3341.07,3270.35,3334.81,
8-May-2012,3266.15,3279.07,3241.71,3247.41,
9-May-2012,3231.18,3266.82,3231.18,3241.78,
10-May-2012,3248.74,3262.41,3221.21,3237.44,
11-May-2012,3232.25,3235.97,3199.17,3208.46,
14-May-2012,3216.71,3227.19,3190.60,3216.15,
15-May-2012,3192.30,3257.32,3192.30,3251.22,
16-May-2012,3218.80,3240.03,3194.44,3205.63,
17-May-2012,3223.65,3225.42,3183.02,3206.69,
18-May-2012,3166.92,3215.90,3154.00,3203.17,
21-May-2012,3204.92,3211.37,3161.48,3171.24,
22-May-2012,3196.24,3203.83,3166.39,3175.89,
23-May-2012,3190.29,3192.91,3145.39,3159.44,
24-May-2012,3148.35,3213.08,3141.88,3206.50,
25-May-2012,3198.14,3218.18,3188.13,3207.85,
28-May-2012,3220.40,3238.62,3213.06,3232.60,
29-May-2012,3234.31,3269.95,3226.78,3256.42,
30-May-2012,3247.46,3295.00,3243.58,3267.17,
31-May-2012,3249.09,3301.02,3235.80,3277.35,
1-June-2012,3254.89,3260.29,3213.04,3217.23,
4-June-2012,3187.83,3206.23,3162.81,3200.75,
5-June-2012,3203.32,3223.97,3196.24,3199.41,
6-June-2012,3227.09,3270.32,3223.96,3258.05,
7-June-2012,3283.28,3290.54,3263.46,3278.85,
8-June-2012,3271.07,3276.37,3242.31,3266.54,
11-June-2012,3285.28,3294.82,3256.73,3263.39,
12-June-2012,3262.64,3297.41,3245.54,3290.76,
13-June-2012,3291.64,3316.36,3286.22,3298.45,
14-June-2012,3296.18,3321.94,3296.18,3302.69,
15-June-2012,3311.70,3346.41,3308.13,3342.16,
18-June-2012,3366.42,3370.00,3296.56,3311.44,
19-June-2012,3298.79,3324.32,3288.32,3317.06,
20-June-2012,3320.50,3325.46,3298.22,3303.58,
21-June-2012,3293.58,3307.19,3270.35,3303.41,
22-June-2012,3266.43,3299.40,3266.43,3293.54,
25-June-2012,3298.09,3313.21,3269.63,3274.81,
26-June-2012,3271.83,3284.71,3260.94,3272.78,
27-June-2012,3290.47,3306.00,3286.06,3297.92,
28-June-2012,3296.88,3309.95,3287.25,3299.39,
29-June-2012,3316.29,3352.79,3316.29,3344.39,
2-July-2012,3356.11,3357.76,3340.57,3348.64,
3-July-2012,3360.02,3371.19,3340.98,3356.55,
4-July-2012,3365.84,3366.87,3336.18,3363.71,
5-July-2012,3356.40,3365.71,3350.86,3362.38,
6-July-2012,3360.74,3360.74,3323.18,3338.47,
9-July-2012,3322.87,3354.98,3314.00,3324.61,
10-July-2012,3339.32,3359.27,3333.00,3350.04,
11-July-2012,3339.77,3368.26,3327.72,3336.06,
12-July-2012,3177.69,3212.30,3170.28,3188.41,
13-July-2012,3196.42,3214.29,3175.75,3181.61,
16-July-2012,3194.97,3197.97,3133.11,3140.37,
17-July-2012,3160.53,3160.65,3125.70,3131.88,
18-July-2012,3140.13,3155.21,3123.21,3146.22,
19-July-2012,3172.78,3185.27,3163.61,3173.64,
20-July-2012,3173.28,3181.91,3157.56,3171.40,
23-July-2012,3143.64,3157.93,3124.13,3125.94,
24-July-2012,3127.48,3138.60,3104.13,3116.50,
25-July-2012,3119.49,3123.69,3091.42,3115.03,
26-July-2012,3117.27,3118.40,3062.51,3075.08,
27-July-2012,3104.92,3115.93,3084.46,3108.71,
30-July-2012,3127.10,3154.79,3119.92,3151.61,
31-July-2012,3160.87,3169.93,3125.99,3162.42,
1-August-2012,3166.50,3166.73,3139.86,3152.06,
2-August-2012,3150.93,3165.04,3145.58,3153.70,
3-August-2012,3148.97,3166.30,3132.19,3160.24,
6-August-2012,3176.27,3181.64,3149.48,3157.41,
7-August-2012,3178.83,3217.90,3176.29,3207.28,
8-August-2012,3203.25,3213.34,3176.41,3181.20,
9-August-2012,3192.25,3194.68,3145.34,3153.10,
10-August-2012,3156.02,3196.71,3153.76,3188.66,
13-August-2012,3192.05,3205.73,3184.93,3201.98,
14-August-2012,3200.22,3219.46,3190.44,3214.73,
16-August-2012,3213.18,3213.18,3196.43,3202.51,
17-August-2012,3210.12,3236.99,3210.02,3230.89,
21-August-2012,3243.42,3295.40,3243.42,3273.64,
22-August-2012,3259.47,3273.66,3255.13,3259.97,
23-August-2012,3261.95,3309.47,3260.30,3304.40,
24-August-2012,3288.98,3298.28,3275.62,3290.66,
27-August-2012,3284.75,3299.04,3262.09,3266.75,
28-August-2012,3262.23,3293.48,3262.23,3285.54,
29-August-2012,3286.17,3286.17,3245.04,3249.75,
30-August-2012,3239.04,3283.96,3228.85,3269.72,
31-August-2012,3252.81,3269.72,3239.22,3252.23,
3-September-2012,3251.57,3272.01,3241.52,3247.61,
4-September-2012,3240.79,3264.34,3222.30,3259.30,
5-September-2012,3243.71,3280.18,3239.93,3270.77,
6-September-2012,3277.16,3337.49,3276.62,3331.32,
7-September-2012,3368.99,3387.44,3367.60,3381.45,
8-September-2012,3375.97,3392.40,3375.97,3388.05,
10-September-2012,3395.61,3403.22,3376.08,3394.39,
11-September-2012,3367.37,3425.37,3367.37,3420.33,
12-September-2012,3430.68,3455.93,3418.52,3447.43,
13-September-2012,3447.97,3454.49,3432.51,3449.85,
14-September-2012,3495.39,3516.47,3467.26,3494.86,
17-September-2012,3517.76,3517.76,3420.62,3429.74,
18-September-2012,3444.85,3462.87,3423.41,3426.58,
20-September-2012,3402.02,3476.02,3402.02,3451.61,
21-September-2012,3461.42,3497.16,3446.36,3450.23,
24-September-2012,3453.23,3463.22,3424.42,3439.24,
25-September-2012,3443.43,3457.08,3428.34,3441.49,
26-September-2012,3432.90,3434.39,3409.31,3418.12,
27-September-2012,3418.07,3428.21,3379.68,3387.56,
28-September-2012,3418.25,3440.13,3411.62,3417.11,
1-October-2012,3429.41,3474.05,3425.46,3468.55,
3-October-2012,3472.42,3492.87,3452.54,3463.75,
4-October-2012,3467.13,3479.86,3458.08,3471.03,
5-October-2012,3478.91,3479.84,3326.30,3413.88,
8-October-2012,3417.91,3428.39,3374.40,3382.38,
9-October-2012,3399.20,3406.29,3369.38,3399.83,
10-October-2012,3381.09,3389.23,3358.29,3362.86,
11-October-2012,3361.54,3415.76,3348.13,3390.96,
12-October-2012,3294.41,3356.43,3268.17,3314.28,
15-October-2012,3303.32,3326.88,3285.74,3298.06,
16-October-2012,3308.86,3336.12,3294.72,3299.59,
17-October-2012,3324.43,3328.43,3294.34,3309.16,
18-October-2012,3302.99,3330.17,3293.51,3325.09,
19-October-2012,3317.87,3326.85,3304.96,3317.02,
22-October-2012,3334.49,3353.21,3323.92,3341.57,
23-October-2012,3336.03,3338.95,3312.62,3315.98,
25-October-2012,3312.11,3318.35,3299.94,3309.11,
26-October-2012,3294.25,3304.66,3274.24,3281.99,
29-October-2012,3284.12,3291.17,3273.07,3286.40,
30-October-2012,3283.25,3313.52,3283.18,3298.11,
31-October-2012,3300.85,3322.27,3300.85,3316.66,
1-November-2012,3317.35,3346.98,3316.39,3340.05,
2-November-2012,3364.04,3387.98,3353.73,3366.09,
5-November-2012,3364.08,3374.10,3351.43,3357.80,
6-November-2012,3366.07,3379.38,3352.27,3357.93,
7-November-2012,3361.53,3387.48,3361.26,3376.87,
8-November-2012,3348.34,3382.66,3340.16,3380.08,
9-November-2012,3370.99,3380.40,3349.27,3352.73,
12-November-2012,3352.77,3381.42,3352.77,3371.84,
13-November-2012,3379.03,3379.03,3357.15,3363.75,
15-November-2012,3357.73,3362.22,3330.60,3344.35,
16-November-2012,3355.42,3409.59,3347.75,3359.80,
19-November-2012,3373.51,3397.60,3352.06,3361.81,
20-November-2012,3381.98,3385.33,3327.47,3346.87,
21-November-2012,3355.35,3374.26,3341.15,3370.32,
22-November-2012,3367.64,3404.09,3367.64,3397.33,
23-November-2012,3404.15,3418.07,3375.71,3399.91,
26-November-2012,3416.00,3450.29,3416.00,3445.91,
27-November-2012,3459.71,3513.90,3457.02,3508.44,
29-November-2012,3501.26,3515.11,3494.08,3506.73,
30-November-2012,3520.57,3535.21,3498.63,3527.88,
3-December-2012,3532.31,3548.73,3513.17,3522.92,
4-December-2012,3514.65,3522.98,3502.63,3513.35,
5-December-2012,3516.91,3516.91,3475.24,3480.70,
6-December-2012,3487.41,3487.95,3413.13,3444.02,
7-December-2012,3442.08,3453.26,3401.20,3410.97,
10-December-2012,3421.27,3430.32,3372.96,3380.40,
11-December-2012,3392.05,3400.54,3332.64,3349.19,
12-December-2012,3369.81,3391.13,3351.95,3360.47,
13-December-2012,3368.38,3379.93,3346.30,3351.83,
14-December-2012,3351.30,3369.05,3349.03,3364.96,
17-December-2012,3365.78,3372.84,3315.44,3320.65,
18-December-2012,3330.67,3361.20,3321.02,3358.37,
19-December-2012,3374.06,3397.60,3374.06,3393.74,
20-December-2012,3404.33,3410.17,3381.03,3405.37,
21-December-2012,3394.94,3415.44,3374.58,3378.87,
24-December-2012,3392.76,3417.57,3387.30,3411.12,
26-December-2012,3416.82,3429.19,3406.84,3422.00,
27-December-2012,3435.31,3438.59,3393.72,3399.92,
28-December-2012,3404.72,3433.53,3404.72,3429.57,
31-December-2012,3429.69,3436.56,3421.60,3427.90,
1-January-2013,3439.24,3450.08,3435.78,3438.67,
2-January-2013,3454.78,3459.53,3441.20,3445.46,
3-January-2013,3453.27,3496.87,3448.30,3491.06,
4-January-2013,3502.28,3517.65,3498.69,3514.91,
7-January-2013,3524.77,3537.07,3514.18,3519.49,
8-January-2013,3516.38,3522.73,3495.37,3514.39,
9-January-2013,3524.99,3537.17,3492.35,3496.96,
10-January-2013,3505.33,3510.68,3475.30,3483.99,
11-January-2013,3616.28,3719.65,3616.28,3712.74,
14-January-2013,3751.22,3808.54,3746.39,3800.65,
15-January-2013,3841.75,3843.76,3807.09,3822.61,
16-January-2013,3815.61,3816.23,3784.03,3800.43,
17-January-2013,3822.43,3873.89,3814.47,3861.07,
18-January-2013,3868.25,3871.20,3812.14,3817.38,
21-January-2013,3808.73,3833.19,3796.44,3828.48,
22-January-2013,3822.37,3826.46,3791.98,3796.01,
