Date,Close
10-02-2016,1185.91
11-02-2016,1173.55
12-02-2016,1238.84
15-02-2016,1230.76
16-02-2016,1194.67
17-02-2016,1200.21
18-02-2016,1212.55
19-02-2016,1229.96
22-02-2016,1240.8
23-02-2016,1221.5
24-02-2016,1212.25
25-02-2016,1214.38
26-02-2016,1206.12
29-02-2016,1192.18
01-03-2016,1219.95
02-03-2016,1231.01
03-03-2016,1249.92
04-03-2016,1241.18
08-03-2016,1246.67
09-03-2016,1256.44
10-03-2016,1254.38
11-03-2016,1251.61
14-03-2016,1257.41
15-03-2016,1251.19
16-03-2016,1237.47
17-03-2016,1246.96
18-03-2016,1265.1
21-03-2016,1285.87
22-03-2016,1286.82
23-03-2016,1302.16
28-03-2016,1273.32
29-03-2016,1293.62
30-03-2016,1291.98
31-03-2016,1290.42
01-04-2016,1259.41
04-04-2016,1294.34
05-04-2016,1246.33
06-04-2016,1258.33
07-04-2016,1248.4
08-04-2016,1250.54
11-04-2016,1299.16
12-04-2016,1300.88
13-04-2016,1311.46
18-04-2016,1343.55
20-04-2016,1327.18
21-04-2016,1317.81
22-04-2016,1314.1
25-04-2016,1322.75
26-04-2016,1333.96
27-04-2016,1373.1
28-04-2016,1366.74
29-04-2016,1337.31
02-05-2016,1326.63
03-05-2016,1354.39
04-05-2016,1332.12
05-05-2016,1308
06-05-2016,1314.46
09-05-2016,1338.11
10-05-2016,1343.58
11-05-2016,1312.2
12-05-2016,1321.37
13-05-2016,1305.86
16-05-2016,1307.07
17-05-2016,1303.2
18-05-2016,1301.21
19-05-2016,1283.62
20-05-2016,1276.5
23-05-2016,1287.02
24-05-2016,1278.48
25-05-2016,1304.12
26-05-2016,1309.34
27-05-2016,1308.76
30-05-2016,1316.48
31-05-2016,1297.46
01-06-2016,1334.12
02-06-2016,1340.65
03-06-2016,1305.24
06-06-2016,1279.54
07-06-2016,1279.17
08-06-2016,1288.62
09-06-2016,1284.8
10-06-2016,1282.62
13-06-2016,1260.28
14-06-2016,1262.34
15-06-2016,1273.1
16-06-2016,1244.98
17-06-2016,1259.09
20-06-2016,1284.01
21-06-2016,1283
22-06-2016,1274.25
23-06-2016,1267.79
24-06-2016,1242.02
27-06-2016,1240.36
28-06-2016,1268.35
29-06-2016,1275.29
30-06-2016,1301.77
01-07-2016,1310.22
04-07-2016,1325.48
05-07-2016,1314.03
07-07-2016,1304.04
08-07-2016,1275.33
11-07-2016,1293.85
12-07-2016,1301.91
13-07-2016,1303.04
14-07-2016,1312.07
15-07-2016,1342.82
18-07-2016,1299.45
19-07-2016,1304.18
20-07-2016,1303.05
21-07-2016,1305.32
22-07-2016,1317.15
25-07-2016,1326.66
26-07-2016,1322.24
27-07-2016,1338.89
28-07-2016,1348.9
29-07-2016,1326.78
01-08-2016,1328.08
02-08-2016,1311.16
03-08-2016,1313.11
04-08-2016,1326.2
05-08-2016,1323.85
08-08-2016,1293.44
09-08-2016,1278.59
10-08-2016,1261.89
11-08-2016,1258.84
12-08-2016,1257.6
16-08-2016,1237.19
17-08-2016,1240.48
18-08-2016,1255.43
19-08-2016,1248.87
22-08-2016,1247.65
23-08-2016,1269.1
24-08-2016,1264.79
25-08-2016,1241.77
26-08-2016,1245.87
29-08-2016,1235.74
30-08-2016,1220.85
31-08-2016,1226.1
01-09-2016,1156.58
02-09-2016,1173.73
06-09-2016,1182.94
07-09-2016,1181.7
08-09-2016,1195.11
09-09-2016,1188.03
12-09-2016,1169.75
14-09-2016,1176.32
15-09-2016,1179.77
16-09-2016,1186.1
19-09-2016,1189.02
20-09-2016,1184.5
21-09-2016,1202.52
22-09-2016,1215.27
23-09-2016,1210.05
26-09-2016,1188.72
27-09-2016,1170.69
28-09-2016,1197.99
29-09-2016,1171.99
30-09-2016,1175.63
03-10-2016,1188.29
04-10-2016,1203.64
05-10-2016,1209.1
06-10-2016,1214.51
07-10-2016,1203.11
10-10-2016,1205.14
13-10-2016,1178.68
14-10-2016,1169.75
17-10-2016,1149.11
18-10-2016,1157.69
19-10-2016,1168.21
20-10-2016,1179.85
21-10-2016,1184.98
24-10-2016,1180.03
25-10-2016,1188.99
26-10-2016,1198.85
27-10-2016,1192.21
