Date,Open,High,Low,Close
23-Apr-07,,,,1962.54
24-Apr-07,,,,2013.47
25-Apr-07,,,,2001.57
26-Apr-07,,,,1998.32
27-Apr-07,,,,1930.88
30-Apr-07,,,,1937.72
01-May-07,,,,1937.72
02-May-07,,,,1937.72
03-May-07,,,,1963.2
04-May-07,,,,1942.27
07-May-07,,,,1943.07
08-May-07,,,,1924.26
09-May-07,,,,1940.17
10-May-07,,,,1932.73
11-May-07,,,,1944.85
14-May-07,,,,1966.47
15-May-07,,,,1969.29
16-May-07,,,,2008.69
17-May-07,,,,2026.79
18-May-07,,,,2024.19
21-May-07,,,,2039.1
22-May-07,,,,2074.94
23-May-07,,,,2043.03
24-May-07,,,,2002.22
25-May-07,,,,2013.05
28-May-07,,,,2018.52
29-May-07,,,,2037.95
30-May-07,,,,2003.81
31-May-07,,,,2030.93
01-Jun-07,,,,2027.22
04-Jun-07,,,,2014.93
05-Jun-07,,,,2037.59
06-Jun-07,,,,2024.24
07-Jun-07,,,,2023.24
08-Jun-07,,,,2006.97
11-Jun-07,,,,1983.29
12-Jun-07,,,,1966.75
13-Jun-07,,,,1935.91
14-Jun-07,,,,1973.38
15-Jun-07,,,,1967.29
18-Jun-07,,,,1955.88
19-Jun-07,,,,1984.79
20-Jun-07,,,,2008.31
21-Jun-07,,,,2016.3
22-Jun-07,,,,2016.96
25-Jun-07,,,,2043.53
26-Jun-07,,,,2067.36
27-Jun-07,,,,2036.72
28-Jun-07,,,,2032.41
29-Jun-07,,,,2040.72
02-Jul-07,,,,2063.18
03-Jul-07,,,,2114.17
04-Jul-07,,,,2110.54
05-Jul-07,,,,2104.95
06-Jul-07,,,,2130.29
09-Jul-07,,,,2156.49
10-Jul-07,,,,2127.8
11-Jul-07,,,,2127.81
12-Jul-07,,,,2163.27
13-Jul-07,,,,2153.4
16-Jul-07,,,,2179.22
17-Jul-07,,,,2137.03
18-Jul-07,,,,2173.18
19-Jul-07,,,,2207.38
20-Jul-07,,,,2245.42
23-Jul-07,,,,2270.99
24-Jul-07,,,,2246.41
25-Jul-07,,,,2252.03
26-Jul-07,,,,2229.26
27-Jul-07,,,,2131.74
30-Jul-07,,,,2135.72
31-Jul-07,,,,2177.08
01-Aug-07,,,,2077.58
02-Aug-07,,,,2104.59
03-Aug-07,,,,2112.46
06-Aug-07,,,,2070.66
07-Aug-07,,,,2092.41
08-Aug-07,,,,2125.3
09-Aug-07,,,,2090.29
10-Aug-07,,,,2026.15
13-Aug-07,,,,2055.08
14-Aug-07,,,,2056.57
15-Aug-07,,,,2056.57
16-Aug-07,,,,1933
17-Aug-07,,,,1916.56
20-Aug-07,,,,1981.29
21-Aug-07,,,,1925.56
22-Aug-07,,,,1988.73
23-Aug-07,,,,1979.01
24-Aug-07,,,,2020.28
27-Aug-07,,,,2068.15
28-Aug-07,,,,2066.6
29-Aug-07,,,,2075.61
30-Aug-07,,,,2097.87
31-Aug-07,,,,2115.7
03-Sep-07,,,,2112.05
04-Sep-07,,,,2093.4
05-Sep-07,,,,2075.75
06-Sep-07,,,,2079.07
07-Sep-07,,,,2081.79
10-Sep-07,,,,2088.05
11-Sep-07,,,,2081.84
12-Sep-07,,,,2074.15
13-Sep-07,,,,2082.27
14-Sep-07,,,,2058.96
17-Sep-07,,,,2020.86
18-Sep-07,,,,2057.96
19-Sep-07,,,,2165.25
20-Sep-07,,,,2176.39
21-Sep-07,,,,2234.69
24-Sep-07,,,,2304.83
25-Sep-07,,,,2323.75
26-Sep-07,,,,2320.96
27-Sep-07,,,,2317.84
28-Sep-07,,,,2291.32
01-Oct-07,,,,2333.06
02-Oct-07,,,,2333.06
03-Oct-07,,,,2405.69
04-Oct-07,,,,2383.42
05-Oct-07,,,,2432.58
08-Oct-07,,,,2406.51
09-Oct-07,,,,2577.25
10-Oct-07,,,,2647.2
11-Oct-07,,,,2712.4
12-Oct-07,,,,2640.01
15-Oct-07,,,,2769.36
16-Oct-07,,,,2760.55
17-Oct-07,,,,2709.48
18-Oct-07,,,,2564.06
19-Oct-07,,,,2524.21
22-Oct-07,,,,2469.23
23-Oct-07,,,,2626.24
24-Oct-07,,,,2594.58
25-Oct-07,,,,2644.63
26-Oct-07,,,,2637.98
29-Oct-07,,,,2669.62
30-Oct-07,,,,2656.56
31-Oct-07,,,,2664.72
01-Nov-07,,,,2594.06
02-Nov-07,,,,2525.25
05-Nov-07,,,,2576.21
06-Nov-07,,,,2496.53
07-Nov-07,,,,2445.14
08-Nov-07,,,,2390.75
09-Nov-07,,,,2380.24
12-Nov-07,,,,2310.35
13-Nov-07,,,,2335.8
14-Nov-07,,,,2405.06
15-Nov-07,,,,2464.44
16-Nov-07,,,,2464.1
19-Nov-07,,,,2473.78
20-Nov-07,,,,2462.98
21-Nov-07,,,,2400.33
